filename,duration,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfccs_mean1,mfccs_var1,mfccs_mean2,mfccs_var2,mfccs_mean3,mfccs_var3,mfccs_mean4,mfccs_var4,mfccs_mean5,mfccs_var5,mfccs_mean6,mfccs_var6,mfccs_mean7,mfccs_var7,mfccs_mean8,mfccs_var8,mfccs_mean9,mfccs_var9,mfccs_mean10,mfccs_var10,mfccs_mean11,mfccs_var11,mfccs_mean12,mfccs_var12,mfccs_mean13,mfccs_var13,mfccs_mean14,mfccs_var14,mfccs_mean15,mfccs_var15,mfccs_mean16,mfccs_var16,mfccs_mean17,mfccs_var17,mfccs_mean18,mfccs_var18,mfccs_mean19,mfccs_var19,mfccs_mean20,mfccs_var20
.\wav-Data\Pop\Pop\50 Special.wav,206.98267573696145,0.2448425441980362,0.09929477423429489,0.1919660121202469,0.005665002856403589,744.912426940155,44987.39928329806,870.869491097068,94293.2079395439,1140.2996480431507,256159.77785953222,0.04123169561483455,0.0004202458484807266,-1.2273729907974484e-06,0.03973401337862015,-1.8823343452822883e-06,0.0007843940402381122,107.666015625,-259.6522216796875,7040.6005859375,153.86790466308594,1083.1895751953125,-1.6328307390213013,156.52169799804688,21.883447647094727,183.88198852539062,-10.906291961669922,162.51962280273438,-14.659817695617676,118.97323608398438,-19.13412094116211,101.67308044433594,-15.944682121276855,73.85334777832031,-17.620010375976562,105.922607421875,-21.615943908691406,137.99459838867188,-21.211912155151367,180.6296844482422,-11.971187591552734,85.1056137084961,-5.240355014801025,83.36922454833984,-11.910114288330078,84.9559555053711,-7.900104999542236,156.77796936035156,-0.8546329736709595,109.73352813720703,0.38542643189430237,103.57683563232422,7.007707595825195,114.02416229248047,11.64155101776123,118.77764892578125,7.142725944519043,136.2470245361328
.\wav-Data\Pop\Pop\7 E 40.wav,222.28462585034015,0.4007849395275116,0.13064177334308624,0.08882109075784683,0.006424354389309883,484.11748445316937,107056.26144910355,565.89572451534,165919.67691544225,893.37377761385,540813.7130351355,0.026957215260732192,0.0014448440144194106,-6.216192559804767e-06,0.013296986930072308,-1.5485502444789745e-05,0.0002363437961321324,135.99917763157896,-331.77996826171875,10138.7236328125,130.14781188964844,5664.810546875,11.478424072265625,349.38897705078125,3.4105286598205566,90.76432037353516,13.953795433044434,163.7791290283203,2.548008441925049,135.61990356445312,-0.6069636940956116,89.39568328857422,-0.1159154400229454,79.30976104736328,-5.005914688110352,71.4396743774414,-8.025956153869629,102.71418762207031,-6.555120944976807,96.95683288574219,-6.307851791381836,59.58964920043945,-5.595072269439697,90.379150390625,-3.621685743331909,83.66474151611328,-5.332599639892578,90.45471954345703,-7.287489414215088,101.72136688232422,-6.289390563964844,76.93632507324219,-4.893848419189453,99.05363464355469,-2.3892343044281006,103.92562103271484,-0.9231584072113037,165.20590209960938
.\wav-Data\Pop\Pop\A Better Love.wav,248.1748752834467,0.24613477289676666,0.09720396250486374,0.16097499430179596,0.0066263508051633835,660.685672793308,38565.99288951154,735.1544186467124,75852.72799938261,1095.8978139581286,193736.1913306633,0.03868303023259893,0.0004729102037059193,-1.8808874528986053e-06,0.02941940724849701,8.405819244217128e-05,0.0006984327337704599,129.19921875,-253.1128692626953,6576.84814453125,174.42787170410156,1923.2794189453125,-2.5890698432922363,281.4739990234375,13.227765083312988,169.62261962890625,9.749073028564453,172.19180297851562,-9.399971961975098,108.19129180908203,-11.090689659118652,71.12075805664062,-6.228915214538574,66.00806427001953,-11.071662902832031,71.13514709472656,-19.3582706451416,72.71216583251953,-15.727754592895508,86.27235412597656,-9.658866882324219,54.37619400024414,-8.495553970336914,49.00193405151367,-11.224780082702637,52.90925216674805,-10.438788414001465,85.6552734375,-9.590847969055176,126.43446350097656,-4.823937892913818,188.53726196289062,3.8382647037506104,72.24542999267578,2.2364373207092285,172.6233673095703,-2.406099796295166,145.84112548828125
.\wav-Data\Pop\Pop\A Million Love Songs.wav,87.01678004535147,0.23099380731582642,0.09936542809009552,0.07988742738962173,0.00232853926718235,716.4052734698859,51841.2615354869,702.2135290310742,83492.30525651424,1064.6238540763406,292526.10401922435,0.04360763240394877,0.000406190543290215,-2.402049631200498e-06,0.008184968493878841,-4.690106834459584e-06,0.00013047426182311028,80.74951171875,-375.9541015625,7537.3818359375,137.86720275878906,1664.0037841796875,0.33896589279174805,198.53265380859375,9.37769889831543,207.6066436767578,-9.424445152282715,111.08356475830078,-26.36416244506836,147.49441528320312,-24.389204025268555,92.13175201416016,-22.530454635620117,109.19792175292969,-23.863801956176758,158.38070678710938,-19.640790939331055,145.49839782714844,-9.511150360107422,198.28245544433594,-2.2416257858276367,244.11502075195312,-0.08915894478559494,185.18385314941406,-2.0146467685699463,209.41648864746094,-1.3123074769973755,263.1061096191406,0.3307941257953644,179.359619140625,4.577836990356445,176.3295440673828,9.820321083068848,162.9127655029297,8.93155288696289,144.1846923828125,2.9177982807159424,223.65090942382812
.\wav-Data\Pop\Pop\A Night To Remember (Radio Edit).wav,254.18884353741495,0.23002077639102936,0.09438441693782806,0.04749738425016403,0.002109476365149021,822.9949619230862,169157.42089146076,938.9886703614168,294661.1842784481,1305.8369277993127,1204835.1214311044,0.05051641495592803,0.0019774418512807303,-5.5574332691321615e-06,0.004080208949744701,-7.209726845758269e-06,8.541943680029362e-05,112.34714673913044,-436.3153991699219,12183.58203125,105.58836364746094,2519.620849609375,4.367333889007568,115.29489135742188,7.9634599685668945,322.8655090332031,-8.807421684265137,104.41009521484375,-17.997329711914062,146.62081909179688,-21.88113784790039,118.27729034423828,-16.67449188232422,93.50613403320312,-21.217819213867188,181.26365661621094,-22.62175750732422,261.93536376953125,-15.16347885131836,185.91134643554688,-5.50662088394165,173.6390838623047,-4.2318501472473145,207.749267578125,-4.660464763641357,194.07839965820312,0.957301139831543,205.9582977294922,3.03395676612854,202.88710021972656,1.535836100578308,131.76617431640625,2.4143526554107666,131.9664306640625,5.856566905975342,148.2564239501953,7.785828590393066,144.80892944335938
.\wav-Data\Pop\Pop\Achy Breaky Heart.wav,192.15673469387755,0.8111606240272522,0.07692793756723404,0.007499746512621641,0.0008682097541168332,226.3180719071224,383591.94864308473,219.45110132500247,373088.1373737419,404.5138138282005,1520882.7356747906,0.01714194045659135,0.0029847904467694866,-2.7117810532217845e-05,0.0007996963104233146,-2.305629749344007e-07,4.7669851483078673e-05,129.19921875,-551.68896484375,6162.8671875,12.180644035339355,1511.81787109375,-2.5575950145721436,96.6082992553711,-0.719106137752533,30.390722274780273,-1.4728578329086304,47.879615783691406,0.22914618253707886,23.43561363220215,0.3744772672653198,20.797740936279297,0.6246838569641113,16.13497543334961,-0.48948368430137634,15.610258102416992,0.5913921594619751,17.514434814453125,0.355452299118042,25.287853240966797,0.3098609149456024,28.544158935546875,0.6381828188896179,31.596235275268555,-0.24335332214832306,18.26445770263672,-1.0158432722091675,34.54111862182617,-0.93612140417099,19.83919334411621,-0.23230832815170288,8.57804012298584,-0.02539338357746601,16.465190887451172,-0.5212708711624146,24.52756118774414,-1.2578356266021729,35.64426040649414
.\wav-Data\Pop\Pop\Ahora Tu (Adesso Tu).wav,248.9063038548753,0.4487716555595398,0.1732145994901657,0.046747684478759766,0.003153771860525012,530.1392738809225,286957.8632652427,519.0739721645537,349014.94624420913,879.1110958270173,1405331.3069571217,0.03622204225454757,0.003139041141951472,-1.2948042240168434e-05,0.004736096598207951,3.670367959784926e-06,0.00019896264711860567,135.99917763157896,-462.8942565917969,16207.2607421875,94.18716430664062,7281.7216796875,-1.1505703926086426,237.8426971435547,0.7505210041999817,114.76763153076172,-2.4970052242279053,164.787353515625,-12.680827140808105,180.58230590820312,-9.530488014221191,133.58506774902344,-7.206936359405518,93.22506713867188,-7.078654766082764,101.68304443359375,-5.106410026550293,108.77033233642578,-2.6756021976470947,74.78732299804688,-0.1252518892288208,102.43032836914062,0.3890242278575897,127.02812194824219,-1.2473465204238892,105.87789154052734,-1.2123210430145264,102.70977020263672,-1.9992103576660156,79.57997131347656,-2.2994349002838135,92.89389038085938,-0.729419469833374,73.07056427001953,-1.5066866874694824,79.27720642089844,-4.757099151611328,117.73892211914062
.\wav-Data\Pop\Pop\Al Di La Di Questi Anni.wav,307.2928798185941,0.3375142514705658,0.127969428896904,0.05271708592772484,0.005255776457488537,655.622692168938,187299.74449922406,810.210780194407,322728.24444377626,1102.2242253169861,1073232.2261473124,0.04008303917170382,0.002500765119959832,-8.605986295151524e-06,0.007189247757196426,-3.8160753319971263e-05,0.00026794933364726603,75.99954044117646,-384.5355529785156,10740.9609375,91.7735824584961,3895.752685546875,9.588812828063965,241.0541534423828,8.336864471435547,163.96270751953125,1.6281894445419312,85.20519256591797,-8.390841484069824,114.46797180175781,-10.499348640441895,104.92513275146484,-11.221037864685059,99.88117980957031,-16.328327178955078,162.54183959960938,-18.854272842407227,173.71206665039062,-15.054213523864746,124.29608154296875,-10.645195007324219,72.0295639038086,-9.456254005432129,80.43883514404297,-10.63768196105957,79.41299438476562,-9.809148788452148,69.64580535888672,-6.353236198425293,73.41722106933594,-4.3442158699035645,71.60940551757812,-1.5926488637924194,107.7247085571289,1.7432258129119873,116.41885375976562,2.00370192527771,98.04422760009766
.\wav-Data\Pop\Pop\Allt Jag Minns.wav,238.7940136054422,0.3882238566875458,0.14335621893405914,0.0387432761490345,0.002399160759523511,562.3593811346186,214517.28958115302,588.8369943922582,301626.65961288434,968.9480802974599,1114548.627463707,0.0390935012305542,0.002842423368571051,-9.500865417066962e-06,0.0031921882182359695,-1.4154808013699949e-05,0.0002246270450996235,103.359375,-418.7973327636719,10635.3046875,105.5193862915039,5846.1435546875,9.895408630371094,247.65850830078125,-0.46798041462898254,100.09416961669922,3.799137830734253,110.84110260009766,-7.464992046356201,135.0272216796875,-10.56914234161377,126.98985290527344,-9.023910522460938,102.1978988647461,-12.4501371383667,149.58419799804688,-15.040766716003418,218.2498321533203,-10.500373840332031,125.46550750732422,-5.067457675933838,73.28814697265625,-5.239156246185303,76.78108215332031,-8.086099624633789,92.341552734375,-8.428966522216797,113.84026336669922,-6.389621734619141,105.63262176513672,-3.693453311920166,100.44874572753906,-1.658237338066101,84.96417236328125,-2.7582547664642334,81.43682861328125,-3.135286808013916,90.355712890625
.\wav-Data\Pop\Pop\Amarsi Un Po.wav,90.01215419501133,0.6277332901954651,0.14079000055789948,0.050491560250520706,0.005290509667247534,316.18481148330176,156279.13544861117,403.25957048265775,266714.91192157025,557.5194556841631,617143.2644662218,0.018009228100012896,0.001211018228777701,-1.742491622280795e-05,0.0069142901338636875,-1.843006793933455e-05,0.00023338934988714755,75.99954044117646,-437.5638122558594,23185.03125,78.55978393554688,8538.3291015625,-3.1363883018493652,169.2054443359375,9.082844734191895,182.86370849609375,1.9648634195327759,74.5323257446289,-0.6340001225471497,26.348237991333008,-0.9699257016181946,35.65974807739258,-2.719458818435669,42.333831787109375,-7.364279270172119,111.21803283691406,-8.68415641784668,131.5965118408203,-4.554661750793457,66.56841278076172,-2.7939627170562744,28.45022964477539,-2.0206480026245117,29.170778274536133,-3.4709362983703613,33.65126419067383,-4.278731822967529,42.68345260620117,-2.555734395980835,27.313247680664062,-0.6789190173149109,31.90299415588379,0.26739296317100525,26.164592742919922,-0.05437138304114342,45.45490264892578,-1.3199247121810913,28.728548049926758
