filename,duration,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfccs_mean1,mfccs_var1,mfccs_mean2,mfccs_var2,mfccs_mean3,mfccs_var3,mfccs_mean4,mfccs_var4,mfccs_mean5,mfccs_var5,mfccs_mean6,mfccs_var6,mfccs_mean7,mfccs_var7,mfccs_mean8,mfccs_var8,mfccs_mean9,mfccs_var9,mfccs_mean10,mfccs_var10,mfccs_mean11,mfccs_var11,mfccs_mean12,mfccs_var12,mfccs_mean13,mfccs_var13,mfccs_mean14,mfccs_var14,mfccs_mean15,mfccs_var15,mfccs_mean16,mfccs_var16,mfccs_mean17,mfccs_var17,mfccs_mean18,mfccs_var18,mfccs_mean19,mfccs_var19,mfccs_mean20,mfccs_var20
.\wav-Data\Rock\Rock\Biggest Part of Me.wav,335.36580498866215,0.23052355647087097,0.09363047033548355,0.0735359862446785,0.0029333592392504215,646.0422598799676,57534.72486553916,684.8222835207447,119304.19193273342,964.4315285948102,342802.95072197623,0.040294663062950015,0.0006147486891466234,-3.3360961424477864e-06,0.007525181397795677,-3.253107479395112e-06,0.00024996959837153554,103.359375,-369.1607666015625,7335.2587890625,138.56497192382812,2154.5087890625,11.454854965209961,242.19403076171875,6.957857608795166,148.88502502441406,-2.0514395236968994,82.83661651611328,-18.703428268432617,115.5634536743164,-22.058622360229492,119.44499206542969,-20.397838592529297,118.64798736572266,-24.485694885253906,127.70966339111328,-25.532560348510742,122.15913391113281,-20.35744857788086,107.0850601196289,-14.477784156799316,112.28292083740234,-11.089611053466797,79.22112274169922,-9.675613403320312,130.5033416748047,-5.2421875,144.4901123046875,-0.4586120843887329,149.28005981445312,2.5073554515838623,130.300537109375,4.095127582550049,151.93453979492188,4.181987285614014,180.97593688964844,2.8182544708251953,186.95623779296875
.\wav-Data\Rock\Rock\Bounce.wav,71.0530612244898,0.707245945930481,0.12671619653701782,0.012814449146389961,0.0008221018360927701,193.7995304262343,136446.7937477545,225.44168907411967,213302.51603025536,360.13420476355765,684748.1876399817,0.014058543980725252,0.002035349768236407,-2.258456515846774e-05,0.0009270604932680726,1.1625264733083895e-06,2.3410013454849832e-05,63.02400914634146,-546.6064453125,6985.666015625,36.630882263183594,3858.257080078125,2.137676239013672,104.38611602783203,2.49365496635437,50.29460525512695,5.319601535797119,94.54629516601562,0.11608441919088364,45.20331573486328,-1.1565823554992676,22.065340042114258,-1.2834506034851074,22.22364616394043,-4.2678985595703125,84.15016174316406,-6.134078502655029,134.21006774902344,-4.114415168762207,66.33197021484375,-2.0366744995117188,22.61566162109375,-1.5185561180114746,18.489925384521484,-0.9502134919166565,13.091097831726074,-1.4433660507202148,14.681514739990234,-2.23976731300354,28.299144744873047,-2.7150299549102783,46.67621994018555,-3.667705535888672,56.18645477294922,-3.5119142532348633,67.24220275878906,-3.146049737930298,51.94887161254883
.\wav-Data\Rock\Rock\Brick.wav,170.35319727891155,0.2671199142932892,0.09122758358716965,0.04798055812716484,0.0002963877923320979,532.076944626521,50246.51466557606,559.7162934701117,92649.86553101022,947.7148044851864,325127.7030132131,0.03556007862546,0.0012323534166993457,-1.8197013105236692e-06,0.0024026234168559313,-2.197892354161013e-05,3.80397068511229e-05,64.599609375,-402.4826965332031,5255.53662109375,209.9348907470703,2753.95361328125,3.4892613887786865,140.0896453857422,-0.41771063208580017,66.31073760986328,21.481945037841797,80.12588500976562,-3.286707639694214,86.92698669433594,-5.859013557434082,70.77169799804688,-3.379601240158081,68.78157043457031,-13.812374114990234,132.91380310058594,-19.818618774414062,54.67304229736328,-15.189931869506836,86.7540283203125,-6.888639450073242,70.35974884033203,-5.4932169914245605,46.24302291870117,-7.692336559295654,40.070220947265625,-5.959497928619385,49.066917419433594,-7.949372291564941,38.50755310058594,-10.111672401428223,44.20293426513672,-1.023830533027649,25.167705535888672,4.436367988586426,65.69088745117188,-0.7258449792861938,70.17389678955078
.\wav-Data\Rock\Rock\Carta.wav,264.7074829931973,0.30126750469207764,0.08836264908313751,0.10913733392953873,0.0034458613954484463,548.5604008166971,17016.65398980998,610.1287874333467,29567.63405918446,952.9193145749276,77713.86733034546,0.03155270782168231,0.00035596665984666194,-1.073145881491655e-06,0.013892941176891327,-2.7729878638638183e-05,0.00030447865719906986,80.74951171875,-280.0438232421875,5059.51953125,183.1683349609375,1840.63427734375,8.601242065429688,351.9061584472656,4.54553747177124,97.67561340332031,16.454980850219727,89.65696716308594,-3.0988516807556152,79.89494323730469,-1.8824855089187622,55.75959396362305,-1.904285192489624,66.43473815917969,-12.50115966796875,68.6895523071289,-12.855462074279785,73.90957641601562,-8.000529289245605,58.776424407958984,-7.752070903778076,57.7927360534668,-6.016275882720947,73.43016815185547,-5.02094030380249,58.47900390625,-5.788364887237549,62.30370330810547,-4.124396324157715,68.02550506591797,-6.122625827789307,62.52479934692383,-9.957639694213867,101.25521850585938,-5.688990592956543,113.03153991699219,-0.28003352880477905,64.96662902832031
.\wav-Data\Rock\Rock\Classical Gas.wav,156.6766439909297,0.8221414685249329,0.06747321039438248,0.008797287940979004,0.0007546195411123335,82.6125499759586,57596.8142601849,89.06857839043423,73045.60853218398,153.71445778494555,239716.34716967665,0.0052733361968360995,0.0004559067246651587,-2.6916584829450585e-05,0.0007454426377080381,-3.7646234432031633e-06,2.251235673611518e-05,117.45383522727273,-574.767578125,7525.64453125,22.630563735961914,4052.04150390625,-0.7629364132881165,28.894712448120117,0.6352473497390747,12.856851577758789,2.335571765899658,53.495182037353516,-0.7988389134407043,14.046481132507324,-0.15557439625263214,6.789601802825928,-0.27955177426338196,7.6304240226745605,-1.9200177192687988,38.18229293823242,-1.817453384399414,32.419185638427734,-0.9695082306861877,14.743912696838379,-0.7215275764465332,10.208322525024414,-0.6483715176582336,10.750091552734375,-0.8229783177375793,9.21591854095459,-1.0716602802276611,12.758000373840332,-0.7200154066085815,9.970595359802246,-0.2298489362001419,13.265687942504883,-0.045103855431079865,10.147113800048828,-0.3224463164806366,10.297454833984375,-0.9673806428909302,23.255233764648438
.\wav-Data\Rock\Rock\Come Together.wav,279.7075736961451,0.5786954164505005,0.1611718237400055,0.053556036204099655,0.006508119869977236,361.2208830600912,192179.43343281682,411.0861301678912,270747.7052522196,623.5075077852629,790389.7486190872,0.02152425785465261,0.0013294828658816616,-1.7267582734348252e-05,0.00840762723237276,6.219537681317888e-06,0.00024395150830969214,172.265625,-435.2602844238281,19142.634765625,71.45066833496094,7067.927734375,-2.8915698528289795,158.73265075683594,7.624166488647461,189.51112365722656,2.098039150238037,69.82382202148438,-5.606566905975342,83.65379333496094,-5.537775039672852,79.66873168945312,-4.695521354675293,98.82300567626953,-5.091542720794678,111.49284362792969,-7.477782249450684,105.45524597167969,-7.10578727722168,105.19172668457031,-4.695052146911621,56.977378845214844,-3.11892032623291,53.533443450927734,-1.9680061340332031,25.14902114868164,-2.5317108631134033,35.46965789794922,-5.336429595947266,91.3328857421875,-7.106118679046631,116.76168060302734,-3.1216330528259277,37.419464111328125,0.6210183501243591,34.0235710144043,-2.2689058780670166,48.47417449951172
.\wav-Data\Rock\Rock\Crucify.wav,306.45696145124714,0.2069850116968155,0.09039634466171265,0.04974765330553055,0.0011912061600014567,697.2722850298346,104688.80066599825,730.9849598057224,154172.8741062705,1149.1672916153686,662262.2374160443,0.04380688167664217,0.001422729753733119,-2.4386113182117697e-06,0.00338502274826169,-1.0296546861354727e-05,6.715193012496457e-05,161.4990234375,-385.8276062011719,6288.4072265625,138.9995574951172,2650.723876953125,10.525246620178223,267.2995910644531,3.55954647064209,95.87884521484375,3.3447186946868896,93.56407928466797,-11.126906394958496,158.2514190673828,-9.996481895446777,85.90702819824219,-8.618083000183105,83.08210754394531,-13.618005752563477,88.58536529541016,-16.404373168945312,97.13787078857422,-11.445096015930176,93.9242935180664,-6.788257598876953,91.18800354003906,-6.587921142578125,96.11219024658203,-6.951704978942871,96.13507080078125,-5.839055061340332,128.4442901611328,-4.399379253387451,151.69834899902344,-2.1533851623535156,142.87425231933594,0.3075290620326996,125.05612182617188,-0.8879421949386597,125.54718780517578,-1.8568888902664185,134.58738708496094
.\wav-Data\Rock\Rock\Despertar.wav,221.73895691609977,0.2525869905948639,0.08968006074428558,0.03561791777610779,0.0005861333338543773,549.033322522817,26812.401939371204,543.3821122430663,37399.453054148136,891.1533024173757,142981.25022345656,0.036994283785994765,0.0004673628887950202,-1.2163455949121271e-06,0.0016961867222562432,-9.199880878441036e-06,3.5444583772914484e-05,112.34714673913044,-418.3232421875,4057.597412109375,182.36988830566406,1494.1229248046875,21.330039978027344,437.5102233886719,-4.401777267456055,110.25031280517578,8.293270111083984,113.41620635986328,-4.061376571655273,126.66407012939453,-8.1933012008667,86.25272369384766,-6.065774917602539,79.27351379394531,-11.219223976135254,95.22167205810547,-13.807122230529785,88.13109588623047,-10.834778785705566,84.70767974853516,-8.438347816467285,73.1287612915039,-7.174437999725342,80.81998443603516,-5.924157619476318,77.18807220458984,-5.022343635559082,99.9515380859375,-5.209836483001709,102.59764099121094,-5.827463626861572,71.56047058105469,-4.671634674072266,81.31742858886719,-0.802673876285553,94.60486602783203,1.3003641366958618,82.37589263916016
.\wav-Data\Rock\Rock\Dimming Of The Day.wav,290.43519274376416,0.2767164707183838,0.0906112864613533,0.07998285442590714,0.0013957892078906298,584.2125577934087,21235.16116280413,639.7325989526015,38390.85061671156,979.8640271972929,113647.69447797486,0.03544233308268047,0.00028864595284581763,-9.512516498944024e-07,0.0069731115363538265,4.656063538277522e-06,0.0001864055811893195,86.1328125,-323.9071960449219,4696.4326171875,199.0825958251953,1360.3096923828125,-4.570594310760498,345.43951416015625,11.390870094299316,134.66363525390625,16.0961856842041,96.8370590209961,-9.512003898620605,102.29744720458984,-3.2136118412017822,67.76219940185547,-4.684366703033447,66.96334838867188,-15.498342514038086,79.80891418457031,-18.106948852539062,58.61693572998047,-12.562884330749512,67.08715057373047,-8.875834465026855,52.02914810180664,-8.234098434448242,79.1255874633789,-6.065710067749023,45.07638931274414,-3.882739543914795,60.68603515625,-2.733921527862549,65.78838348388672,-4.153496742248535,70.9372787475586,-6.6207756996154785,99.65154266357422,-5.1722636222839355,116.32660675048828,-3.553039312362671,87.68177795410156
.\wav-Data\Rock\Rock\Distant Drums.wav,172.51265306122448,0.2572232186794281,0.13410060107707977,0.015108713880181313,0.0002719973854254931,666.9389877518889,169004.63796003314,684.0530085015848,268044.1677414031,1004.3862639846905,589273.4746368235,0.04227437857503365,0.0008766442699381274,-1.0384001143393107e-05,0.0004789978847838938,-6.3188363128574565e-06,8.062752385740168e-06,50.666360294117645,-565.1243896484375,6900.4091796875,90.34833526611328,3461.890625,8.776504516601562,145.64337158203125,-0.6474908590316772,100.4957046508789,0.645835280418396,74.08056640625,-10.150650024414062,84.34495544433594,-12.999167442321777,125.62535095214844,-9.621275901794434,147.94131469726562,-10.296064376831055,234.49276733398438,-13.839991569519043,238.13404846191406,-12.557950019836426,142.57565307617188,-7.069645404815674,141.59976196289062,-5.404845237731934,102.50076293945312,-8.561704635620117,149.661376953125,-9.546402931213379,224.614990234375,-6.241546154022217,223.17001342773438,0.3340069353580475,159.8874969482422,7.867899417877197,175.8735809326172,7.258101463317871,336.2919006347656,-2.370959997177124,283.53863525390625
.\wav-Data\Rock\Rock\Do-Wah-Doo.wav,158.25560090702947,0.333879292011261,0.11837469786405563,0.12310449033975601,0.006538135930895805,640.4489656486567,176763.40493632795,658.1145107230566,217620.67378452796,1033.3015226982009,949183.3681090891,0.043309028159844484,0.001683363884199849,-4.283251200831728e-06,0.01997513696551323,-2.065623448288534e-05,0.00044228744809515774,99.38401442307692,-334.5579528808594,13846.8173828125,156.33872985839844,5212.8984375,-2.0328211784362793,398.28814697265625,9.411730766296387,152.46194458007812,2.197326898574829,79.73318481445312,-15.183960914611816,124.90780639648438,-9.758665084838867,80.32511901855469,-13.7449369430542,91.35581970214844,-21.448694229125977,202.07064819335938,-21.462661743164062,195.84962463378906,-17.347665786743164,159.93067932128906,-12.078482627868652,126.1869888305664,-7.450704097747803,113.00594329833984,-6.679736614227295,112.3979263305664,-4.408016204833984,171.3600311279297,-2.2502009868621826,180.13035583496094,-3.0809950828552246,101.80668640136719,-2.1861443519592285,40.85350799560547,2.5600461959838867,104.47392272949219,5.912378787994385,107.86801147460938
